!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R02418,,,7.0,0.1,298.15,uncertainty is too high
R02419,18.9,5.8,7.0,0.1,298.15,
R02420,,,7.0,0.1,298.15,uncertainty is too high
R02421,252.8,3.2,7.0,0.1,298.15,
R02422,1.5,5.8,7.0,0.1,298.15,
R02423,6.6,16.6,7.0,0.1,298.15,
R02424,-53.4,18.6,7.0,0.1,298.15,
R02425,-53.4,18.6,7.0,0.1,298.15,
R02426,-56.6,5.4,7.0,0.1,298.15,
R02427,-19.3,5.0,7.0,0.1,298.15,
R02428,-21.1,4.9,7.0,0.1,298.15,
R02429,-42.0,4.2,7.0,0.1,298.15,
R02430,-12.4,4.5,7.0,0.1,298.15,
R02432,,,7.0,0.1,298.15,uncertainty is too high
R02433,,,7.0,0.1,298.15,uncertainty is too high
R02434,,,7.0,0.1,298.15,uncertainty is too high
R02436,,,7.0,0.1,298.15,uncertainty is too high
R02437,0.2,3.4,7.0,0.1,298.15,
R02438,1.9,2.3,7.0,0.1,298.15,
R02439,-12.3,4.6,7.0,0.1,298.15,
R02441,19.8,4.8,7.0,0.1,298.15,
R02442,-443.3,50.7,7.0,0.1,298.15,
R02443,-886.7,55.6,7.0,0.1,298.15,
R02444,-460.4,47.4,7.0,0.1,298.15,
R02445,,,7.0,0.1,298.15,uncertainty is too high
R02446,,,7.0,0.1,298.15,uncertainty is too high
R02447,,,7.0,0.1,298.15,uncertainty is too high
R02449,-443.5,32.5,7.0,0.1,298.15,
R02450,-24.6,11.9,7.0,0.1,298.15,
R02451,-58.6,34.6,7.0,0.1,298.15,
R02452,-22.7,33.4,7.0,0.1,298.15,
R02453,-22.9,37.4,7.0,0.1,298.15,
R02454,14.1,5.7,7.0,0.1,298.15,
R02455,13.5,4.9,7.0,0.1,298.15,
R02456,14.5,4.9,7.0,0.1,298.15,
R02457,-100.8,9.7,7.0,0.1,298.15,
R02458,-58.8,14.4,7.0,0.1,298.15,
R02459,,,7.0,0.1,298.15,uncertainty is too high
R02460,,,7.0,0.1,298.15,uncertainty is too high
R02461,4.2,5.8,7.0,0.1,298.15,
R02462,23.1,21.4,7.0,0.1,298.15,
R02463,64.2,21.2,7.0,0.1,298.15,
R02464,-0.0,22.3,7.0,0.1,298.15,
R02466,,,7.0,0.1,298.15,uncertainty is too high
R02467,,,7.0,0.1,298.15,uncertainty is too high
R02468,-409.5,26.1,7.0,0.1,298.15,
R02469,-409.5,26.1,7.0,0.1,298.15,
R02470,-396.2,26.4,7.0,0.1,298.15,
R02471,19.2,4.3,7.0,0.1,298.15,
R02472,20.6,5.8,7.0,0.1,298.15,
R02473,-41.4,2.6,7.0,0.1,298.15,
R02474,6.9,2.4,7.0,0.1,298.15,
R02476,,,7.0,0.1,298.15,uncertainty is too high
R02477,,,7.0,0.1,298.15,uncertainty is too high
R02478,,,7.0,0.1,298.15,uncertainty is too high
R02480,,,7.0,0.1,298.15,uncertainty is too high
R02481,-21.9,17.0,7.0,0.1,298.15,
R02482,-23.5,17.0,7.0,0.1,298.15,
R02484,2.5,17.6,7.0,0.1,298.15,
R02485,-22.5,16.0,7.0,0.1,298.15,
R02486,-543.0,19.0,7.0,0.1,298.15,
R02487,27.6,31.5,7.0,0.1,298.15,
R02488,,,7.0,0.1,298.15,uncertainty is too high
R02489,-11.1,17.5,7.0,0.1,298.15,
R02490,4.5,31.3,7.0,0.1,298.15,
R02491,4.5,31.3,7.0,0.1,298.15,
R02492,-290.6,13.1,7.0,0.1,298.15,
R02493,-12.8,5.3,7.0,0.1,298.15,
R02494,13.6,5.3,7.0,0.1,298.15,
R02497,,,7.0,0.1,298.15,uncertainty is too high
R02498,,,7.0,0.1,298.15,uncertainty is too high
R02499,-8.0,4.6,7.0,0.1,298.15,
R02501,,,7.0,0.1,298.15,uncertainty is too high
R02502,-14.1,4.3,7.0,0.1,298.15,
R02503,,,7.0,0.1,298.15,uncertainty is too high
R02504,,,7.0,0.1,298.15,uncertainty is too high
R02505,-172.3,45.3,7.0,0.1,298.15,
R02506,-11.0,12.9,7.0,0.1,298.15,
R02508,60.1,12.0,7.0,0.1,298.15,
R02509,-2.4,10.2,7.0,0.1,298.15,
R02511,,,7.0,0.1,298.15,uncertainty is too high
R02512,-189.7,10.4,7.0,0.1,298.15,
R02513,-13.8,18.3,7.0,0.1,298.15,
R02514,-442.4,14.3,7.0,0.1,298.15,
R02515,-442.4,14.3,7.0,0.1,298.15,
R02516,-443.3,14.4,7.0,0.1,298.15,
R02517,-443.3,14.4,7.0,0.1,298.15,
R02518,-454.5,18.6,7.0,0.1,298.15,
R02519,-255.8,12.2,7.0,0.1,298.15,
R02520,-389.4,18.6,7.0,0.1,298.15,
R02521,-548.2,13.8,7.0,0.1,298.15,
R02522,-47.3,5.9,7.0,0.1,298.15,
R02526,-21.1,4.9,7.0,0.1,298.15,
R02527,17.9,4.3,7.0,0.1,298.15,
R02528,-21.4,3.4,7.0,0.1,298.15,
R02529,-96.7,9.6,7.0,0.1,298.15,
R02530,23.5,5.8,7.0,0.1,298.15,
R02531,17.9,4.3,7.0,0.1,298.15,
R02532,-94.4,18.6,7.0,0.1,298.15,
R02533,,,7.0,0.1,298.15,uncertainty is too high
R02534,,,7.0,0.1,298.15,uncertainty is too high
R02535,,,7.0,0.1,298.15,uncertainty is too high
R02536,-35.4,10.6,7.0,0.1,298.15,
R02537,-34.4,10.6,7.0,0.1,298.15,
R02539,-11.1,3.9,7.0,0.1,298.15,
R02540,-10.8,10.9,7.0,0.1,298.15,
R02541,,,7.0,0.1,298.15,uncertainty is too high
R02542,,,7.0,0.1,298.15,uncertainty is too high
R02543,,,7.0,0.1,298.15,uncertainty is too high
R02544,27.7,4.1,7.0,0.1,298.15,
R02545,40.2,5.8,7.0,0.1,298.15,
R02546,-11.1,6.6,7.0,0.1,298.15,
R02547,14.5,8.7,7.0,0.1,298.15,
R02548,7.3,31.8,7.0,0.1,298.15,
R02549,-47.5,5.4,7.0,0.1,298.15,
R02550,373.1,8.6,7.0,0.1,298.15,
R02551,,,7.0,0.1,298.15,uncertainty is too high
R02552,,,7.0,0.1,298.15,uncertainty is too high
R02553,6.4,29.3,7.0,0.1,298.15,
R02554,-360.7,19.6,7.0,0.1,298.15,
R02555,14.5,5.3,7.0,0.1,298.15,
R02556,-20.5,6.6,7.0,0.1,298.15,
R02557,11.3,6.7,7.0,0.1,298.15,
R02558,,,7.0,0.1,298.15,uncertainty is too high
R02559,246.9,6.0,7.0,0.1,298.15,
R02560,229.9,8.4,7.0,0.1,298.15,
R02561,-453.5,16.1,7.0,0.1,298.15,
R02562,-454.4,16.1,7.0,0.1,298.15,
R02563,,,7.0,0.1,298.15,uncertainty is too high
R02564,,,7.0,0.1,298.15,uncertainty is too high
R02565,,,7.0,0.1,298.15,uncertainty is too high
R02566,,,7.0,0.1,298.15,uncertainty is too high
R02568,28.9,2.3,7.0,0.1,298.15,
R02569,,,7.0,0.1,298.15,uncertainty is too high
R02570,,,7.0,0.1,298.15,uncertainty is too high
R02571,,,7.0,0.1,298.15,uncertainty is too high
R02572,,,7.0,0.1,298.15,uncertainty is too high
R02573,,,7.0,0.1,298.15,uncertainty is too high
R02574,,,7.0,0.1,298.15,uncertainty is too high
R02575,-6.5,5.8,7.0,0.1,298.15,
R02576,-19.5,34.6,7.0,0.1,298.15,
R02577,26.2,3.4,7.0,0.1,298.15,
R02580,20.6,37.7,7.0,0.1,298.15,
R02581,7.3,36.7,7.0,0.1,298.15,
R02583,-31.1,38.2,7.0,0.1,298.15,
R02584,,,7.0,0.1,298.15,uncertainty is too high
R02585,,,7.0,0.1,298.15,uncertainty is too high
R02586,,,7.0,0.1,298.15,uncertainty is too high
R02587,-14.2,4.8,7.0,0.1,298.15,
R02588,,,7.0,0.1,298.15,uncertainty is too high
R02589,-442.3,14.3,7.0,0.1,298.15,
R02590,,,7.0,0.1,298.15,uncertainty is too high
R02591,,,7.0,0.1,298.15,uncertainty is too high
R02592,,,7.0,0.1,298.15,uncertainty is too high
R02593,11.6,3.4,7.0,0.1,298.15,
R02594,-66.8,9.3,7.0,0.1,298.15,
R02595,42.0,23.7,7.0,0.1,298.15,
R02596,,,7.0,0.1,298.15,uncertainty is too high
R02597,,,7.0,0.1,298.15,uncertainty is too high
R02598,,,7.0,0.1,298.15,uncertainty is too high
R02599,,,7.0,0.1,298.15,uncertainty is too high
R02600,,,7.0,0.1,298.15,uncertainty is too high
R02601,-0.6,5.4,7.0,0.1,298.15,
R02602,-16.0,9.4,7.0,0.1,298.15,
R02603,52.4,9.9,7.0,0.1,298.15,
R02604,40.0,8.4,7.0,0.1,298.15,
R02605,,,7.0,0.1,298.15,uncertainty is too high
R02606,-50.0,15.6,7.0,0.1,298.15,
R02609,,,7.0,0.1,298.15,uncertainty is too high
R02610,,,7.0,0.1,298.15,uncertainty is too high
R02611,23.1,10.2,7.0,0.1,298.15,
R02612,,,7.0,0.1,298.15,uncertainty is too high
R02613,-94.4,13.4,7.0,0.1,298.15,
R02615,-17.5,11.8,7.0,0.1,298.15,
R02616,,,7.0,0.1,298.15,uncertainty is too high
R02617,,,7.0,0.1,298.15,uncertainty is too high
R02618,,,7.0,0.1,298.15,uncertainty is too high
R02619,,,7.0,0.1,298.15,uncertainty is too high
R02620,,,7.0,0.1,298.15,uncertainty is too high
R02621,,,7.0,0.1,298.15,uncertainty is too high
R02622,,,7.0,0.1,298.15,uncertainty is too high
R02623,,,7.0,0.1,298.15,uncertainty is too high
R02624,,,7.0,0.1,298.15,uncertainty is too high
R02625,,,7.0,0.1,298.15,uncertainty is too high
R02626,,,7.0,0.1,298.15,uncertainty is too high
R02627,,,7.0,0.1,298.15,uncertainty is too high
R02628,,,7.0,0.1,298.15,uncertainty is too high
R02630,,,7.0,0.1,298.15,uncertainty is too high
R02631,,,7.0,0.1,298.15,uncertainty is too high
R02632,,,7.0,0.1,298.15,uncertainty is too high
R02633,,,7.0,0.1,298.15,uncertainty is too high
R02634,3.5,3.8,7.0,0.1,298.15,
R02636,-9.1,7.1,7.0,0.1,298.15,
R02637,20.6,5.9,7.0,0.1,298.15,
R02639,21.6,5.9,7.0,0.1,298.15,
R02640,20.6,5.3,7.0,0.1,298.15,
R02642,,,7.0,0.1,298.15,uncertainty is too high
R02643,,,7.0,0.1,298.15,uncertainty is too high
R02644,,,7.0,0.1,298.15,uncertainty is too high
R02646,-24.3,11.6,7.0,0.1,298.15,
R02648,-32.0,33.5,7.0,0.1,298.15,
R02649,29.8,6.0,7.0,0.1,298.15,
R02650,,,7.0,0.1,298.15,uncertainty is too high
R02651,,,7.0,0.1,298.15,uncertainty is too high
R02652,,,7.0,0.1,298.15,uncertainty is too high
R02654,,,7.0,0.1,298.15,uncertainty is too high
R02655,-36.9,16.6,7.0,0.1,298.15,
R02656,-255.8,12.0,7.0,0.1,298.15,
R02657,170.3,18.6,7.0,0.1,298.15,
R02658,-7.6,6.9,7.0,0.1,298.15,
R02659,,,7.0,0.1,298.15,uncertainty is too high
R02661,,,7.0,0.1,298.15,uncertainty is too high
R02662,,,7.0,0.1,298.15,uncertainty is too high
R02663,,,7.0,0.1,298.15,uncertainty is too high
R02664,-22.1,4.6,7.0,0.1,298.15,
R02665,-244.9,12.9,7.0,0.1,298.15,
R02666,,,7.0,0.1,298.15,uncertainty is too high
R02667,,,7.0,0.1,298.15,uncertainty is too high
R02668,-54.0,17.5,7.0,0.1,298.15,
R02669,-11.1,17.8,7.0,0.1,298.15,
R02670,,,7.0,0.1,298.15,uncertainty is too high
R02671,,,7.0,0.1,298.15,uncertainty is too high
R02672,-13.3,12.2,7.0,0.1,298.15,
R02673,-126.8,14.4,7.0,0.1,298.15,
R02675,130.3,25.5,7.0,0.1,298.15,
R02676,,,7.0,0.1,298.15,uncertainty is too high
R02677,-29.8,7.7,7.0,0.1,298.15,
R02678,-36.9,17.0,7.0,0.1,298.15,
R02679,23.1,17.1,7.0,0.1,298.15,
R02680,24.1,17.1,7.0,0.1,298.15,
R02681,-170.4,18.9,7.0,0.1,298.15,
R02682,,,7.0,0.1,298.15,uncertainty is too high
R02683,20.6,36.9,7.0,0.1,298.15,
R02684,7.3,36.7,7.0,0.1,298.15,
R02685,,,7.0,0.1,298.15,uncertainty is too high
R02687,,,7.0,0.1,298.15,uncertainty is too high
R02688,,,7.0,0.1,298.15,uncertainty is too high
R02689,,,7.0,0.1,298.15,uncertainty is too high
R02691,,,7.0,0.1,298.15,uncertainty is too high
R02692,,,7.0,0.1,298.15,uncertainty is too high
R02693,,,7.0,0.1,298.15,uncertainty is too high
R02694,,,7.0,0.1,298.15,uncertainty is too high
R02695,-36.9,10.6,7.0,0.1,298.15,
R02697,-36.0,10.6,7.0,0.1,298.15,
R02698,-442.4,14.3,7.0,0.1,298.15,
R02699,-9.6,10.7,7.0,0.1,298.15,
R02700,-7.4,20.6,7.0,0.1,298.15,
R02701,-21.1,21.4,7.0,0.1,298.15,
R02702,-326.9,19.0,7.0,0.1,298.15,
R02703,11.3,2.4,7.0,0.1,298.15,
R02704,,,7.0,0.1,298.15,uncertainty is too high
R02705,-13.0,6.0,7.0,0.1,298.15,
R02706,13.4,6.0,7.0,0.1,298.15,
R02707,23.2,3.4,7.0,0.1,298.15,
R02708,,,7.0,0.1,298.15,uncertainty is too high
R02709,,,7.0,0.1,298.15,uncertainty is too high
R02711,-22.2,8.5,7.0,0.1,298.15,
R02712,-12.3,8.4,7.0,0.1,298.15,
R02713,-272.8,7.1,7.0,0.1,298.15,
R02714,-21.1,4.9,7.0,0.1,298.15,
R02715,,,7.0,0.1,298.15,uncertainty is too high
R02716,,,7.0,0.1,298.15,uncertainty is too high
R02717,,,7.0,0.1,298.15,uncertainty is too high
R02718,,,7.0,0.1,298.15,uncertainty is too high
R02719,-12.0,12.4,7.0,0.1,298.15,
R02720,-39.6,13.7,7.0,0.1,298.15,
R02721,,,7.0,0.1,298.15,uncertainty is too high
R02722,-30.5,6.2,7.0,0.1,298.15,
R02723,,,7.0,0.1,298.15,uncertainty is too high
R02724,,,7.0,0.1,298.15,uncertainty is too high
R02725,,,7.0,0.1,298.15,uncertainty is too high
R02726,,,7.0,0.1,298.15,uncertainty is too high
R02727,4.9,2.4,7.0,0.1,298.15,
R02728,-7.4,1.5,7.0,0.1,298.15,
R02729,-4.7,4.1,7.0,0.1,298.15,
R02730,-9.4,10.2,7.0,0.1,298.15,
R02731,-31.9,5.9,7.0,0.1,298.15,
R02732,5.5,5.9,7.0,0.1,298.15,
R02733,-7.4,10.3,7.0,0.1,298.15,
R02734,8.0,7.3,7.0,0.1,298.15,
R02735,-1.7,5.8,7.0,0.1,298.15,
R02736,-2.3,2.6,7.0,0.1,298.15,
R02737,-15.2,3.7,7.0,0.1,298.15,
R02738,,,7.0,0.1,298.15,uncertainty is too high
R02739,,,7.0,0.1,298.15,uncertainty is too high
R02740,2.5,0.8,7.0,0.1,298.15,
R02741,-22.6,18.8,7.0,0.1,298.15,
R02742,17.7,20.9,7.0,0.1,298.15,
R02743,-14.5,11.2,7.0,0.1,298.15,
R02744,,,7.0,0.1,298.15,uncertainty is too high
R02745,,,7.0,0.1,298.15,uncertainty is too high
R02746,,,7.0,0.1,298.15,uncertainty is too high
R02747,,,7.0,0.1,298.15,uncertainty is too high
R02748,9.8,3.4,7.0,0.1,298.15,
R02749,-29.1,6.7,7.0,0.1,298.15,
R02750,33.2,4.8,7.0,0.1,298.15,
R02751,,,7.0,0.1,298.15,uncertainty is too high
R02752,-42.0,6.5,7.0,0.1,298.15,
R02754,21.8,5.5,7.0,0.1,298.15,
R02755,32.3,4.7,7.0,0.1,298.15,
R02756,,,7.0,0.1,298.15,uncertainty is too high
R02757,,,7.0,0.1,298.15,uncertainty is too high
R02758,,,7.0,0.1,298.15,uncertainty is too high
R02760,,,7.0,0.1,298.15,uncertainty is too high
R02762,-38.2,8.5,7.0,0.1,298.15,
R02763,14.7,11.4,7.0,0.1,298.15,
R02764,-29.3,8.9,7.0,0.1,298.15,
R02765,0.0,5.8,7.0,0.1,298.15,
R02766,,,7.0,0.1,298.15,uncertainty is too high
R02767,,,7.0,0.1,298.15,uncertainty is too high
R02768,,,7.0,0.1,298.15,uncertainty is too high
R02769,,,7.0,0.1,298.15,uncertainty is too high
R02770,,,7.0,0.1,298.15,uncertainty is too high
R02772,9.5,23.8,7.0,0.1,298.15,
R02773,-1.5,5.8,7.0,0.1,298.15,
R02776,7.3,22.2,7.0,0.1,298.15,
R02777,7.3,22.2,7.0,0.1,298.15,
R02778,-7.2,4.4,7.0,0.1,298.15,
R02780,,,7.0,0.1,298.15,uncertainty is too high
R02781,11.4,31.3,7.0,0.1,298.15,
R02782,,,7.0,0.1,298.15,uncertainty is too high
R02783,-27.0,30.3,7.0,0.1,298.15,
R02786,-23.3,34.3,7.0,0.1,298.15,
R02788,-24.3,34.5,7.0,0.1,298.15,
R02789,,,7.0,0.1,298.15,uncertainty is too high
R02790,,,7.0,0.1,298.15,uncertainty is too high
R02791,,,7.0,0.1,298.15,uncertainty is too high
R02792,,,7.0,0.1,298.15,uncertainty is too high
R02793,,,7.0,0.1,298.15,uncertainty is too high
R02794,,,7.0,0.1,298.15,uncertainty is too high
R02797,,,7.0,0.1,298.15,uncertainty is too high
R02798,,,7.0,0.1,298.15,uncertainty is too high
R02799,7.3,36.7,7.0,0.1,298.15,
R02800,21.6,37.7,7.0,0.1,298.15,
R02801,-31.1,38.2,7.0,0.1,298.15,
R02802,,,7.0,0.1,298.15,uncertainty is too high
R02804,,,7.0,0.1,298.15,uncertainty is too high
R02805,-40.4,30.9,7.0,0.1,298.15,
R02806,,,7.0,0.1,298.15,uncertainty is too high
R02807,,,7.0,0.1,298.15,uncertainty is too high
R02808,,,7.0,0.1,298.15,uncertainty is too high
R02809,,,7.0,0.1,298.15,uncertainty is too high
R02810,,,7.0,0.1,298.15,uncertainty is too high
R02811,,,7.0,0.1,298.15,uncertainty is too high
R02813,0.6,22.2,7.0,0.1,298.15,
R02814,,,7.0,0.1,298.15,uncertainty is too high
R02815,,,7.0,0.1,298.15,uncertainty is too high
R02816,,,7.0,0.1,298.15,uncertainty is too high
R02817,,,7.0,0.1,298.15,uncertainty is too high
R02818,173.5,6.9,7.0,0.1,298.15,
R02819,,,7.0,0.1,298.15,uncertainty is too high
R02820,,,7.0,0.1,298.15,uncertainty is too high
R02821,,,7.0,0.1,298.15,uncertainty is too high
R02822,,,7.0,0.1,298.15,uncertainty is too high
R02823,,,7.0,0.1,298.15,uncertainty is too high
R02824,,,7.0,0.1,298.15,uncertainty is too high
R02825,38.2,18.2,7.0,0.1,298.15,
R02826,,,7.0,0.1,298.15,uncertainty is too high
R02827,,,7.0,0.1,298.15,uncertainty is too high
R02828,,,7.0,0.1,298.15,uncertainty is too high
R02829,,,7.0,0.1,298.15,uncertainty is too high
R02830,-442.4,21.2,7.0,0.1,298.15,
R02831,-11.1,17.8,7.0,0.1,298.15,
R02832,,,7.0,0.1,298.15,uncertainty is too high
R02833,-108.3,11.8,7.0,0.1,298.15,
R02834,,,7.0,0.1,298.15,uncertainty is too high
R02836,,,7.0,0.1,298.15,uncertainty is too high
R02837,,,7.0,0.1,298.15,uncertainty is too high
R02838,,,7.0,0.1,298.15,uncertainty is too high
R02839,,,7.0,0.1,298.15,uncertainty is too high
R02840,,,7.0,0.1,298.15,uncertainty is too high
R02841,,,7.0,0.1,298.15,uncertainty is too high
R02843,,,7.0,0.1,298.15,uncertainty is too high
R02846,,,7.0,0.1,298.15,uncertainty is too high
R02847,,,7.0,0.1,298.15,uncertainty is too high
R02851,,,7.0,0.1,298.15,uncertainty is too high
R02852,-0.2,5.5,7.0,0.1,298.15,
R02853,-15.2,7.2,7.0,0.1,298.15,
R02854,,,7.0,0.1,298.15,uncertainty is too high
R02855,23.0,3.5,7.0,0.1,298.15,
R02856,24.0,3.6,7.0,0.1,298.15,
R02857,,,7.0,0.1,298.15,uncertainty is too high
R02858,,,7.0,0.1,298.15,uncertainty is too high
R02859,,,7.0,0.1,298.15,uncertainty is too high
R02860,,,7.0,0.1,298.15,uncertainty is too high
R02861,,,7.0,0.1,298.15,uncertainty is too high
R02862,,,7.0,0.1,298.15,uncertainty is too high
R02863,,,7.0,0.1,298.15,uncertainty is too high
R02864,,,7.0,0.1,298.15,uncertainty is too high
R02865,-18.2,4.0,7.0,0.1,298.15,
R02866,-8.2,4.0,7.0,0.1,298.15,
R02867,-21.9,4.9,7.0,0.1,298.15,
R02868,-21.3,4.8,7.0,0.1,298.15,
R02869,,,7.0,0.1,298.15,uncertainty is too high
R02872,-14.1,57.9,7.0,0.1,298.15,
R02873,,,7.0,0.1,298.15,uncertainty is too high
R02874,-419.1,56.0,7.0,0.1,298.15,
R02875,,,7.0,0.1,298.15,uncertainty is too high
R02876,,,7.0,0.1,298.15,uncertainty is too high
R02877,-110.9,19.1,7.0,0.1,298.15,
R02878,25.1,5.8,7.0,0.1,298.15,
R02879,,,7.0,0.1,298.15,uncertainty is too high
R02880,,,7.0,0.1,298.15,uncertainty is too high
R02882,,,7.0,0.1,298.15,uncertainty is too high
R02884,,,7.0,0.1,298.15,uncertainty is too high
R02885,,,7.0,0.1,298.15,uncertainty is too high
R02886,-531.3,4.6,7.0,0.1,298.15,
R02887,-272.1,1.6,7.0,0.1,298.15,
R02888,-255.5,1.9,7.0,0.1,298.15,
R02889,247.2,3.0,7.0,0.1,298.15,
R02890,-245.2,6.7,7.0,0.1,298.15,
R02892,,,7.0,0.1,298.15,uncertainty is too high
R02893,,,7.0,0.1,298.15,uncertainty is too high
R02894,-104.1,25.8,7.0,0.1,298.15,
R02895,46.2,24.6,7.0,0.1,298.15,
R02896,12.4,5.3,7.0,0.1,298.15,
R02897,-60.2,43.0,7.0,0.1,298.15,
R02898,101.6,21.7,7.0,0.1,298.15,
R02899,,,7.0,0.1,298.15,uncertainty is too high
R02901,-45.6,33.4,7.0,0.1,298.15,
R02902,-0.4,42.1,7.0,0.1,298.15,
R02903,,,7.0,0.1,298.15,uncertainty is too high
R02904,,,7.0,0.1,298.15,uncertainty is too high
R02905,,,7.0,0.1,298.15,uncertainty is too high
R02906,-37.4,46.3,7.0,0.1,298.15,
R02907,-55.9,42.6,7.0,0.1,298.15,
R02908,-94.4,22.2,7.0,0.1,298.15,
R02909,-326.9,19.2,7.0,0.1,298.15,
R02910,,,7.0,0.1,298.15,uncertainty is too high
R02911,-21.2,21.0,7.0,0.1,298.15,
R02912,-26.5,20.9,7.0,0.1,298.15,
R02914,9.3,2.6,7.0,0.1,298.15,
R02915,88.0,56.9,7.0,0.1,298.15,
R02917,,,7.0,0.1,298.15,uncertainty is too high
R02918,,,7.0,0.1,298.15,uncertainty is too high
R02919,-87.9,20.8,7.0,0.1,298.15,
R02920,,,7.0,0.1,298.15,uncertainty is too high
R02921,-4.8,4.9,7.0,0.1,298.15,
R02922,45.8,14.2,7.0,0.1,298.15,
R02923,-101.7,21.2,7.0,0.1,298.15,
R02924,,,7.0,0.1,298.15,uncertainty is too high
R02925,-1.9,7.8,7.0,0.1,298.15,
R02926,1.6,5.8,7.0,0.1,298.15,
R02927,-10.1,4.1,7.0,0.1,298.15,
R02928,11.6,5.8,7.0,0.1,298.15,
R02929,-21.6,8.0,7.0,0.1,298.15,
R02930,-4.8,8.0,7.0,0.1,298.15,
R02931,,,7.0,0.1,298.15,uncertainty is too high
R02932,,,7.0,0.1,298.15,uncertainty is too high
R02933,-21.1,5.5,7.0,0.1,298.15,
R02934,,,7.0,0.1,298.15,uncertainty is too high
R02935,-7.4,10.7,7.0,0.1,298.15,
R02936,-6.4,10.8,7.0,0.1,298.15,
R02937,-7.3,11.1,7.0,0.1,298.15,
R02938,-12.3,6.2,7.0,0.1,298.15,
R02940,,,7.0,0.1,298.15,uncertainty is too high
R02941,-36.8,10.4,7.0,0.1,298.15,
R02942,-68.7,10.2,7.0,0.1,298.15,
R02943,-74.1,18.4,7.0,0.1,298.15,
R02944,,,7.0,0.1,298.15,uncertainty is too high
R02945,,,7.0,0.1,298.15,uncertainty is too high
R02946,15.8,4.1,7.0,0.1,298.15,
R02947,-15.9,8.3,7.0,0.1,298.15,
R02948,-15.9,8.3,7.0,0.1,298.15,
R02949,2.4,2.3,7.0,0.1,298.15,
R02950,-404.3,19.6,7.0,0.1,298.15,
R02951,-60.6,13.7,7.0,0.1,298.15,
R02952,-15.7,13.4,7.0,0.1,298.15,
R02953,,,7.0,0.1,298.15,uncertainty is too high
R02954,,,7.0,0.1,298.15,uncertainty is too high
R02955,-8.6,5.3,7.0,0.1,298.15,
R02956,-3.2,5.5,7.0,0.1,298.15,
R02957,-59.2,6.8,7.0,0.1,298.15,
R02959,,,7.0,0.1,298.15,uncertainty is too high
R02960,,,7.0,0.1,298.15,uncertainty is too high
R02961,,,7.0,0.1,298.15,uncertainty is too high
R02962,-53.9,26.7,7.0,0.1,298.15,
R02963,2.1,31.0,7.0,0.1,298.15,
R02964,-48.6,5.9,7.0,0.1,298.15,
R02965,-83.2,8.2,7.0,0.1,298.15,
R02968,-356.3,28.2,7.0,0.1,298.15,
R02969,20.6,5.8,7.0,0.1,298.15,
R02970,-8.2,5.9,7.0,0.1,298.15,
R02971,-15.5,22.9,7.0,0.1,298.15,
R02972,-20.4,23.4,7.0,0.1,298.15,
R02973,-5.3,22.6,7.0,0.1,298.15,
R02974,,,7.0,0.1,298.15,uncertainty is too high
R02975,14.4,1.9,7.0,0.1,298.15,
R02976,-10.1,21.8,7.0,0.1,298.15,
R02978,21.0,21.5,7.0,0.1,298.15,
R02979,46.2,22.0,7.0,0.1,298.15,
R02980,,,7.0,0.1,298.15,uncertainty is too high
R02982,,,7.0,0.1,298.15,uncertainty is too high
R02983,-15.2,4.6,7.0,0.1,298.15,
R02984,-0.2,3.8,7.0,0.1,298.15,
R02985,,,7.0,0.1,298.15,uncertainty is too high
R02986,,,7.0,0.1,298.15,uncertainty is too high
R02987,,,7.0,0.1,298.15,uncertainty is too high
R02988,63.2,6.9,7.0,0.1,298.15,
R02989,64.2,6.9,7.0,0.1,298.15,
R02990,,,7.0,0.1,298.15,uncertainty is too high
R02991,9.3,10.9,7.0,0.1,298.15,
R02992,-18.1,16.0,7.0,0.1,298.15,
R02993,23.1,14.2,7.0,0.1,298.15,
R02994,,,7.0,0.1,298.15,uncertainty is too high
R02995,,,7.0,0.1,298.15,uncertainty is too high
R02997,-44.5,41.2,7.0,0.1,298.15,
R02998,-22.5,42.3,7.0,0.1,298.15,
R02999,,,7.0,0.1,298.15,uncertainty is too high
R03001,-7.2,15.5,7.0,0.1,298.15,
R03003,,,7.0,0.1,298.15,uncertainty is too high
R03004,-13.0,19.7,7.0,0.1,298.15,
R03005,-21.5,9.0,7.0,0.1,298.15,
R03006,,,7.0,0.1,298.15,uncertainty is too high
R03008,,,7.0,0.1,298.15,uncertainty is too high
R03009,,,7.0,0.1,298.15,uncertainty is too high
R03012,23.1,16.6,7.0,0.1,298.15,
R03013,-16.8,4.2,7.0,0.1,298.15,
R03014,-2.3,5.4,7.0,0.1,298.15,
R03015,,,7.0,0.1,298.15,uncertainty is too high
R03016,,,7.0,0.1,298.15,uncertainty is too high
R03017,,,7.0,0.1,298.15,uncertainty is too high
R03018,-8.1,8.1,7.0,0.1,298.15,
R03019,,,7.0,0.1,298.15,uncertainty is too high
R03020,,,7.0,0.1,298.15,uncertainty is too high
R03021,20.6,21.8,7.0,0.1,298.15,
R03022,20.6,21.8,7.0,0.1,298.15,
R03023,,,7.0,0.1,298.15,uncertainty is too high
R03024,,,7.0,0.1,298.15,uncertainty is too high
R03025,-27.8,8.2,7.0,0.1,298.15,
