!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R01669,-8.7,4.9,6.5,0.1,298.15,
R01670,-45.9,5.7,6.5,0.1,298.15,
R01675,,,6.5,0.1,298.15,uncertainty is too high
R01676,,,6.5,0.1,298.15,uncertainty is too high
R01677,-1.9,5.4,6.5,0.1,298.15,
R01678,-10.9,2.1,6.5,0.1,298.15,
R01680,,,6.5,0.1,298.15,uncertainty is too high
R01681,,,6.5,0.1,298.15,uncertainty is too high
R01682,,,6.5,0.1,298.15,uncertainty is too high
R01683,,,6.5,0.1,298.15,uncertainty is too high
R01684,,,6.5,0.1,298.15,uncertainty is too high
R01685,,,6.5,0.1,298.15,uncertainty is too high
R01686,,,6.5,0.1,298.15,uncertainty is too high
R01687,,,6.5,0.1,298.15,uncertainty is too high
R01688,28.2,6.6,6.5,0.1,298.15,
R01689,75.2,6.4,6.5,0.1,298.15,
R01690,,,6.5,0.1,298.15,uncertainty is too high
R01694,21.4,5.5,6.5,0.1,298.15,
R01695,-115.8,9.9,6.5,0.1,298.15,
R01696,,,6.5,0.1,298.15,uncertainty is too high
R01697,,,6.5,0.1,298.15,uncertainty is too high
R01698,8.1,1.8,6.5,0.1,298.15,
R01699,,,6.5,0.1,298.15,uncertainty is too high
R01700,,,6.5,0.1,298.15,uncertainty is too high
R01701,,,6.5,0.1,298.15,uncertainty is too high
R01702,,,6.5,0.1,298.15,uncertainty is too high
R01703,-586.0,18.0,6.5,0.1,298.15,
R01704,-30.5,12.2,6.5,0.1,298.15,
R01705,,,6.5,0.1,298.15,uncertainty is too high
R01706,,,6.5,0.1,298.15,uncertainty is too high
R01707,-17.0,14.5,6.5,0.1,298.15,
R01708,31.7,4.1,6.5,0.1,298.15,
R01709,-168.6,8.9,6.5,0.1,298.15,
R01710,-95.4,10.2,6.5,0.1,298.15,
R01711,-105.6,9.3,6.5,0.1,298.15,
R01712,0.3,5.8,6.5,0.1,298.15,
R01713,-2.8,6.0,6.5,0.1,298.15,
R01714,-49.6,25.1,6.5,0.1,298.15,
R01715,-23.1,10.3,6.5,0.1,298.15,
R01716,-16.2,6.0,6.5,0.1,298.15,
R01717,1.0,3.4,6.5,0.1,298.15,
R01718,-8.5,1.7,6.5,0.1,298.15,
R01720,32.5,6.7,6.5,0.1,298.15,
R01721,,,6.5,0.1,298.15,uncertainty is too high
R01722,-1.8,6.2,6.5,0.1,298.15,
R01723,-18.0,6.7,6.5,0.1,298.15,
R01724,4.1,5.8,6.5,0.1,298.15,
R01725,-316.5,11.3,6.5,0.1,298.15,
R01728,-8.9,22.0,6.5,0.1,298.15,
R01730,-7.9,22.0,6.5,0.1,298.15,
R01731,-11.6,39.7,6.5,0.1,298.15,
R01732,3.5,33.7,6.5,0.1,298.15,
R01734,-399.7,25.8,6.5,0.1,298.15,
R01735,-29.8,5.0,6.5,0.1,298.15,
R01736,-27.2,6.0,6.5,0.1,298.15,
R01737,-8.0,6.4,6.5,0.1,298.15,
R01738,28.2,6.5,6.5,0.1,298.15,
R01739,22.1,1.7,6.5,0.1,298.15,
R01740,29.2,6.5,6.5,0.1,298.15,
R01741,-1.6,6.2,6.5,0.1,298.15,
R01742,,,6.5,0.1,298.15,uncertainty is too high
R01745,36.1,3.4,6.5,0.1,298.15,
R01747,37.1,3.4,6.5,0.1,298.15,
R01748,-20.6,1.3,6.5,0.1,298.15,
R01749,49.0,7.6,6.5,0.1,298.15,
R01750,50.0,7.6,6.5,0.1,298.15,
R01751,-17.0,6.8,6.5,0.1,298.15,
R01752,-43.6,3.1,6.5,0.1,298.15,
R01754,-0.3,3.2,6.5,0.1,298.15,
R01757,-4.8,4.3,6.5,0.1,298.15,
R01758,17.8,4.8,6.5,0.1,298.15,
R01759,18.8,4.8,6.5,0.1,298.15,
R01760,,,6.5,0.1,298.15,uncertainty is too high
R01761,4.9,3.4,6.5,0.1,298.15,
R01762,-221.6,3.2,6.5,0.1,298.15,
R01763,23.7,2.4,6.5,0.1,298.15,
R01764,-16.6,11.6,6.5,0.1,298.15,
R01766,-3.1,10.3,6.5,0.1,298.15,
R01767,,,6.5,0.1,298.15,uncertainty is too high
R01768,19.7,7.6,6.5,0.1,298.15,
R01769,-116.6,11.2,6.5,0.1,298.15,
R01770,-3.9,3.5,6.5,0.1,298.15,
R01771,-29.6,8.8,6.5,0.1,298.15,
R01773,25.8,3.4,6.5,0.1,298.15,
R01775,26.8,3.4,6.5,0.1,298.15,
R01776,-20.7,9.3,6.5,0.1,298.15,
R01777,-24.3,10.7,6.5,0.1,298.15,
R01778,,,6.5,0.1,298.15,uncertainty is too high
R01779,,,6.5,0.1,298.15,uncertainty is too high
R01780,,,6.5,0.1,298.15,uncertainty is too high
R01781,29.7,4.3,6.5,0.1,298.15,
R01782,14.4,4.3,6.5,0.1,298.15,
R01784,19.8,5.8,6.5,0.1,298.15,
R01785,12.3,4.5,6.5,0.1,298.15,
R01786,-15.1,0.9,6.5,0.1,298.15,
R01787,16.1,2.1,6.5,0.1,298.15,
R01788,-9.9,0.9,6.5,0.1,298.15,
R01790,-300.6,1.6,6.5,0.1,298.15,
R01791,-300.6,1.6,6.5,0.1,298.15,
R01793,,,6.5,0.1,298.15,uncertainty is too high
R01794,,,6.5,0.1,298.15,uncertainty is too high
R01795,,,6.5,0.1,298.15,uncertainty is too high
R01797,,,6.5,0.1,298.15,uncertainty is too high
R01798,,,6.5,0.1,298.15,uncertainty is too high
R01799,,,6.5,0.1,298.15,uncertainty is too high
R01800,,,6.5,0.1,298.15,uncertainty is too high
R01801,,,6.5,0.1,298.15,uncertainty is too high
R01802,,,6.5,0.1,298.15,uncertainty is too high
R01803,,,6.5,0.1,298.15,uncertainty is too high
R01804,62.8,2.1,6.5,0.1,298.15,
R01805,-15.1,9.5,6.5,0.1,298.15,
R01806,8.1,5.6,6.5,0.1,298.15,
R01807,5.4,5.2,6.5,0.1,298.15,
R01808,0.6,5.2,6.5,0.1,298.15,
R01810,,,6.5,0.1,298.15,uncertainty is too high
R01811,7.7,1.7,6.5,0.1,298.15,
R01812,,,6.5,0.1,298.15,uncertainty is too high
R01813,,,6.5,0.1,298.15,uncertainty is too high
R01814,,,6.5,0.1,298.15,uncertainty is too high
R01815,,,6.5,0.1,298.15,uncertainty is too high
R01816,,,6.5,0.1,298.15,uncertainty is too high
R01817,16.0,3.3,6.5,0.1,298.15,
R01818,4.3,3.0,6.5,0.1,298.15,
R01819,-0.7,2.3,6.5,0.1,298.15,
R01821,-283.3,1.9,6.5,0.1,298.15,
R01823,275.8,2.6,6.5,0.1,298.15,
R01824,,,6.5,0.1,298.15,uncertainty is too high
R01825,-35.7,4.4,6.5,0.1,298.15,
R01826,-70.3,4.7,6.5,0.1,298.15,
R01827,-0.6,2.8,6.5,0.1,298.15,
R01829,12.0,5.6,6.5,0.1,298.15,
R01830,9.7,3.8,6.5,0.1,298.15,
R01833,,,6.5,0.1,298.15,uncertainty is too high
R01834,,,6.5,0.1,298.15,uncertainty is too high
R01835,,,6.5,0.1,298.15,uncertainty is too high
R01836,6.0,1.7,6.5,0.1,298.15,
R01837,,,6.5,0.1,298.15,uncertainty is too high
R01838,7.0,1.8,6.5,0.1,298.15,
R01840,,,6.5,0.1,298.15,uncertainty is too high
R01841,,,6.5,0.1,298.15,uncertainty is too high
R01842,,,6.5,0.1,298.15,uncertainty is too high
R01843,-5.7,5.7,6.5,0.1,298.15,
R01844,-7.0,5.0,6.5,0.1,298.15,
R01845,-19.3,5.7,6.5,0.1,298.15,
R01850,,,6.5,0.1,298.15,uncertainty is too high
R01851,-49.1,12.5,6.5,0.1,298.15,
R01853,,,6.5,0.1,298.15,uncertainty is too high
R01854,,,6.5,0.1,298.15,uncertainty is too high
R01855,,,6.5,0.1,298.15,uncertainty is too high
R01856,,,6.5,0.1,298.15,uncertainty is too high
R01857,2.8,4.7,6.5,0.1,298.15,
R01858,,,6.5,0.1,298.15,uncertainty is too high
R01859,-0.0,10.4,6.5,0.1,298.15,
R01860,-13.9,12.9,6.5,0.1,298.15,
R01861,,,6.5,0.1,298.15,uncertainty is too high
R01862,,,6.5,0.1,298.15,uncertainty is too high
R01863,10.0,2.1,6.5,0.1,298.15,
R01866,16.7,2.5,6.5,0.1,298.15,
R01867,-50.4,4.7,6.5,0.1,298.15,
R01868,,,6.5,0.1,298.15,uncertainty is too high
R01869,15.7,2.4,6.5,0.1,298.15,
R01870,-17.2,2.6,6.5,0.1,298.15,
R01872,19.5,5.8,6.5,0.1,298.15,
R01873,-40.4,45.1,6.5,0.1,298.15,
R01874,9.6,8.8,6.5,0.1,298.15,
R01875,,,6.5,0.1,298.15,uncertainty is too high
R01876,0.6,2.6,6.5,0.1,298.15,
R01877,-14.8,15.1,6.5,0.1,298.15,
R01878,-17.6,2.2,6.5,0.1,298.15,
R01879,-452.8,17.7,6.5,0.1,298.15,
R01880,,,6.5,0.1,298.15,uncertainty is too high
R01881,15.7,0.4,6.5,0.1,298.15,
R01882,-40.7,0.7,6.5,0.1,298.15,
R01883,,,6.5,0.1,298.15,uncertainty is too high
R01884,2.8,8.4,6.5,0.1,298.15,
R01885,-5.4,7.6,6.5,0.1,298.15,
R01886,0.5,22.4,6.5,0.1,298.15,
R01887,,,6.5,0.1,298.15,uncertainty is too high
R01888,5.9,40.5,6.5,0.1,298.15,
R01889,-14.9,43.9,6.5,0.1,298.15,
R01890,1.8,5.8,6.5,0.1,298.15,
R01891,,,6.5,0.1,298.15,uncertainty is too high
R01892,,,6.5,0.1,298.15,uncertainty is too high
R01895,22.5,2.1,6.5,0.1,298.15,
R01896,23.0,1.9,6.5,0.1,298.15,
R01898,-2.9,3.5,6.5,0.1,298.15,
R01899,24.8,5.2,6.5,0.1,298.15,
R01900,0.7,2.2,6.5,0.1,298.15,
R01901,-19.5,5.0,6.5,0.1,298.15,
R01902,-22.1,5.1,6.5,0.1,298.15,
R01903,32.7,5.1,6.5,0.1,298.15,
R01904,23.6,2.6,6.5,0.1,298.15,
R01905,-8.7,7.7,6.5,0.1,298.15,
R01906,-12.7,4.9,6.5,0.1,298.15,
R01908,-24.9,13.2,6.5,0.1,298.15,
R01909,-7.3,4.3,6.5,0.1,298.15,
R01910,-106.7,9.0,6.5,0.1,298.15,
R01911,17.6,4.3,6.5,0.1,298.15,
R01912,-13.9,5.5,6.5,0.1,298.15,
R01913,-599.4,8.5,6.5,0.1,298.15,
R01914,-91.9,18.7,6.5,0.1,298.15,
R01915,,,6.5,0.1,298.15,uncertainty is too high
R01917,-22.9,21.4,6.5,0.1,298.15,
R01918,-2.1,31.8,6.5,0.1,298.15,
R01919,0.4,29.3,6.5,0.1,298.15,
R01920,,,6.5,0.1,298.15,uncertainty is too high
R01921,29.5,4.1,6.5,0.1,298.15,
R01922,,,6.5,0.1,298.15,uncertainty is too high
R01923,2.1,5.8,6.5,0.1,298.15,
R01924,,,6.5,0.1,298.15,uncertainty is too high
R01925,-1.1,5.8,6.5,0.1,298.15,
R01926,-8.4,21.3,6.5,0.1,298.15,
R01928,-20.3,22.2,6.5,0.1,298.15,
R01929,,,6.5,0.1,298.15,uncertainty is too high
R01930,,,6.5,0.1,298.15,uncertainty is too high
R01931,,,6.5,0.1,298.15,uncertainty is too high
R01932,-28.3,3.2,6.5,0.1,298.15,
R01933,-33.0,7.3,6.5,0.1,298.15,
R01934,9.7,8.5,6.5,0.1,298.15,
R01936,-15.5,9.8,6.5,0.1,298.15,
R01937,91.1,6.4,6.5,0.1,298.15,
R01938,92.1,6.4,6.5,0.1,298.15,
R01939,-0.7,5.8,6.5,0.1,298.15,
R01940,,,6.5,0.1,298.15,uncertainty is too high
R01941,-8.1,18.6,6.5,0.1,298.15,
R01942,,,6.5,0.1,298.15,uncertainty is too high
R01943,-8.5,18.1,6.5,0.1,298.15,
R01944,-24.8,39.8,6.5,0.1,298.15,
R01945,19.5,37.9,6.5,0.1,298.15,
R01946,-2.6,38.0,6.5,0.1,298.15,
R01951,-3.9,6.1,6.5,0.1,298.15,
R01952,,,6.5,0.1,298.15,uncertainty is too high
R01954,5.6,2.9,6.5,0.1,298.15,
R01956,-7.4,13.1,6.5,0.1,298.15,
R01957,-15.4,13.4,6.5,0.1,298.15,
R01959,-29.1,14.6,6.5,0.1,298.15,
R01960,-446.2,16.6,6.5,0.1,298.15,
R01961,-6.9,5.8,6.5,0.1,298.15,
R01962,-159.4,10.4,6.5,0.1,298.15,
R01963,,,6.5,0.1,298.15,uncertainty is too high
R01964,-10.7,6.4,6.5,0.1,298.15,
R01965,-10.0,6.7,6.5,0.1,298.15,
R01966,77.5,3.8,6.5,0.1,298.15,
R01967,,,6.5,0.1,298.15,uncertainty is too high
R01968,-15.4,4.6,6.5,0.1,298.15,
R01969,,,6.5,0.1,298.15,uncertainty is too high
R01971,-11.1,5.8,6.5,0.1,298.15,
R01972,,,6.5,0.1,298.15,uncertainty is too high
R01973,,,6.5,0.1,298.15,uncertainty is too high
R01974,1.8,6.7,6.5,0.1,298.15,
R01975,20.9,2.4,6.5,0.1,298.15,
R01976,21.9,2.5,6.5,0.1,298.15,
R01977,22.3,7.1,6.5,0.1,298.15,
R01978,14.0,30.5,6.5,0.1,298.15,
R01980,-4.4,3.4,6.5,0.1,298.15,
R01981,-22.4,3.3,6.5,0.1,298.15,
R01982,-591.5,3.5,6.5,0.1,298.15,
R01983,1.4,4.1,6.5,0.1,298.15,
R01984,28.2,5.0,6.5,0.1,298.15,
R01986,-40.8,5.5,6.5,0.1,298.15,
R01987,18.6,4.4,6.5,0.1,298.15,
R01989,41.1,15.0,6.5,0.1,298.15,
R01990,-69.7,12.0,6.5,0.1,298.15,
R01991,-27.8,5.8,6.5,0.1,298.15,
R01992,-2.8,18.3,6.5,0.1,298.15,
R01993,-0.8,3.4,6.5,0.1,298.15,
R01994,,,6.5,0.1,298.15,uncertainty is too high
R01995,,,6.5,0.1,298.15,uncertainty is too high
R01996,,,6.5,0.1,298.15,uncertainty is too high
R01997,,,6.5,0.1,298.15,uncertainty is too high
R01998,,,6.5,0.1,298.15,uncertainty is too high
R01999,,,6.5,0.1,298.15,uncertainty is too high
R02000,,,6.5,0.1,298.15,uncertainty is too high
R02002,,,6.5,0.1,298.15,uncertainty is too high
R02003,-71.2,20.4,6.5,0.1,298.15,
R02004,,,6.5,0.1,298.15,uncertainty is too high
R02006,,,6.5,0.1,298.15,uncertainty is too high
R02007,,,6.5,0.1,298.15,uncertainty is too high
R02008,-69.7,21.1,6.5,0.1,298.15,
R02009,-21.7,17.7,6.5,0.1,298.15,
R02010,-253.4,20.7,6.5,0.1,298.15,
R02011,,,6.5,0.1,298.15,uncertainty is too high
R02012,,,6.5,0.1,298.15,uncertainty is too high
R02013,-177.0,19.5,6.5,0.1,298.15,
R02014,45.8,9.7,6.5,0.1,298.15,
R02016,10.2,5.9,6.5,0.1,298.15,
R02017,48.9,8.8,6.5,0.1,298.15,
R02018,44.4,18.5,6.5,0.1,298.15,
R02019,43.1,7.7,6.5,0.1,298.15,
R02020,,,6.5,0.1,298.15,uncertainty is too high
R02021,-34.9,15.6,6.5,0.1,298.15,
R02022,40.3,19.4,6.5,0.1,298.15,
R02023,40.3,19.5,6.5,0.1,298.15,
R02024,45.1,7.6,6.5,0.1,298.15,
R02025,,,6.5,0.1,298.15,uncertainty is too high
R02026,,,6.5,0.1,298.15,uncertainty is too high
R02027,,,6.5,0.1,298.15,uncertainty is too high
R02029,,,6.5,0.1,298.15,uncertainty is too high
R02030,,,6.5,0.1,298.15,uncertainty is too high
R02032,23.6,3.9,6.5,0.1,298.15,
R02034,24.6,3.9,6.5,0.1,298.15,
R02035,-18.1,3.3,6.5,0.1,298.15,
R02036,-43.1,5.1,6.5,0.1,298.15,
R02037,,,6.5,0.1,298.15,uncertainty is too high
R02038,0.1,5.8,6.5,0.1,298.15,
R02039,,,6.5,0.1,298.15,uncertainty is too high
R02040,,,6.5,0.1,298.15,uncertainty is too high
R02041,,,6.5,0.1,298.15,uncertainty is too high
R02042,,,6.5,0.1,298.15,uncertainty is too high
R02047,24.2,3.4,6.5,0.1,298.15,
R02050,-0.7,4.5,6.5,0.1,298.15,
R02051,,,6.5,0.1,298.15,uncertainty is too high
R02052,,,6.5,0.1,298.15,uncertainty is too high
R02053,,,6.5,0.1,298.15,uncertainty is too high
R02054,,,6.5,0.1,298.15,uncertainty is too high
R02055,,,6.5,0.1,298.15,uncertainty is too high
R02056,,,6.5,0.1,298.15,uncertainty is too high
R02057,,,6.5,0.1,298.15,uncertainty is too high
R02058,-20.6,7.5,6.5,0.1,298.15,
R02059,-6.5,7.5,6.5,0.1,298.15,
R02060,-2.6,3.4,6.5,0.1,298.15,
R02061,-71.2,29.7,6.5,0.1,298.15,
R02063,-189.3,32.5,6.5,0.1,298.15,
R02064,-413.7,52.1,6.5,0.1,298.15,
R02065,-144.4,58.0,6.5,0.1,298.15,
R02068,,,6.5,0.1,298.15,uncertainty is too high
R02071,-9.7,4.9,6.5,0.1,298.15,
R02073,-0.8,4.3,6.5,0.1,298.15,
R02075,-248.4,12.5,6.5,0.1,298.15,
R02076,-248.4,12.5,6.5,0.1,298.15,
R02077,-7.4,16.8,6.5,0.1,298.15,
R02078,-453.2,16.3,6.5,0.1,298.15,
R02080,-24.0,17.6,6.5,0.1,298.15,
R02081,12.0,5.2,6.5,0.1,298.15,
R02082,14.0,5.3,6.5,0.1,298.15,
R02083,-18.5,30.7,6.5,0.1,298.15,
R02084,-3.3,5.6,6.5,0.1,298.15,
R02085,3.1,32.1,6.5,0.1,298.15,
R02087,2.2,5.8,6.5,0.1,298.15,
R02088,-17.7,5.0,6.5,0.1,298.15,
R02089,-7.3,5.0,6.5,0.1,298.15,
R02090,-1.4,5.8,6.5,0.1,298.15,
R02091,,,6.5,0.1,298.15,uncertainty is too high
R02092,-20.7,5.8,6.5,0.1,298.15,
R02093,3.2,5.1,6.5,0.1,298.15,
R02094,-4.3,5.8,6.5,0.1,298.15,
R02095,-28.2,5.1,6.5,0.1,298.15,
R02096,-12.1,6.3,6.5,0.1,298.15,
R02097,-17.1,8.1,6.5,0.1,298.15,
R02098,-1.8,16.9,6.5,0.1,298.15,
R02099,-10.2,16.3,6.5,0.1,298.15,
R02100,-35.0,17.8,6.5,0.1,298.15,
R02101,-43.1,16.9,6.5,0.1,298.15,
R02102,-14.7,16.3,6.5,0.1,298.15,
R02103,-18.4,9.1,6.5,0.1,298.15,
R02106,32.1,26.0,6.5,0.1,298.15,
R02107,-154.7,12.3,6.5,0.1,298.15,
R02108,,,6.5,0.1,298.15,uncertainty is too high
R02109,,,6.5,0.1,298.15,uncertainty is too high
R02110,,,6.5,0.1,298.15,uncertainty is too high
R02111,,,6.5,0.1,298.15,uncertainty is too high
R02112,,,6.5,0.1,298.15,uncertainty is too high
R02113,-9.8,171.5,6.5,0.1,298.15,
R02114,,,6.5,0.1,298.15,uncertainty is too high
R02115,,,6.5,0.1,298.15,uncertainty is too high
R02116,1319.7,91.7,6.5,0.1,298.15,
R02118,-17.3,17.4,6.5,0.1,298.15,
R02119,-19.5,17.4,6.5,0.1,298.15,
R02120,275.8,2.6,6.5,0.1,298.15,
R02122,,,6.5,0.1,298.15,uncertainty is too high
R02123,-32.7,5.0,6.5,0.1,298.15,
R02124,14.2,3.4,6.5,0.1,298.15,
R02125,-169.0,9.6,6.5,0.1,298.15,
R02126,7.7,5.8,6.5,0.1,298.15,
R02127,,,6.5,0.1,298.15,uncertainty is too high
R02128,,,6.5,0.1,298.15,uncertainty is too high
R02129,-39.5,8.2,6.5,0.1,298.15,
R02130,,,6.5,0.1,298.15,uncertainty is too high
R02131,,,6.5,0.1,298.15,uncertainty is too high
R02132,,,6.5,0.1,298.15,uncertainty is too high
R02133,,,6.5,0.1,298.15,uncertainty is too high
R02134,,,6.5,0.1,298.15,uncertainty is too high
R02135,,,6.5,0.1,298.15,uncertainty is too high
R02136,-20.5,4.4,6.5,0.1,298.15,
R02137,2.1,5.0,6.5,0.1,298.15,
R02138,-5.5,42.7,6.5,0.1,298.15,
R02139,41.8,16.3,6.5,0.1,298.15,
R02141,6.4,12.6,6.5,0.1,298.15,
R02142,21.3,12.6,6.5,0.1,298.15,
R02143,-2.1,6.8,6.5,0.1,298.15,
R02144,,,6.5,0.1,298.15,uncertainty is too high
R02145,,,6.5,0.1,298.15,uncertainty is too high
R02147,12.0,4.1,6.5,0.1,298.15,
R02148,,,6.5,0.1,298.15,uncertainty is too high
R02150,-96.2,18.0,6.5,0.1,298.15,
R02152,-21.3,16.8,6.5,0.1,298.15,
R02155,,,6.5,0.1,298.15,uncertainty is too high
R02156,,,6.5,0.1,298.15,uncertainty is too high
R02157,,,6.5,0.1,298.15,uncertainty is too high
R02158,,,6.5,0.1,298.15,uncertainty is too high
R02159,,,6.5,0.1,298.15,uncertainty is too high
R02160,,,6.5,0.1,298.15,uncertainty is too high
R02161,,,6.5,0.1,298.15,uncertainty is too high
R02163,87.6,5.9,6.5,0.1,298.15,
R02164,-21.5,7.1,6.5,0.1,298.15,
R02165,-63.8,10.2,6.5,0.1,298.15,
R02166,,,6.5,0.1,298.15,uncertainty is too high
R02167,-11.5,3.5,6.5,0.1,298.15,
R02168,-15.8,7.3,6.5,0.1,298.15,
R02170,,,6.5,0.1,298.15,uncertainty is too high
R02171,-8.6,20.5,6.5,0.1,298.15,
R02172,6.3,20.6,6.5,0.1,298.15,
R02173,-94.3,18.9,6.5,0.1,298.15,
R02174,,,6.5,0.1,298.15,uncertainty is too high
R02175,,,6.5,0.1,298.15,uncertainty is too high
R02177,10.2,31.8,6.5,0.1,298.15,
R02178,-407.6,32.1,6.5,0.1,298.15,
R02179,-9.8,32.5,6.5,0.1,298.15,
R02180,,,6.5,0.1,298.15,uncertainty is too high
R02181,,,6.5,0.1,298.15,uncertainty is too high
R02182,,,6.5,0.1,298.15,uncertainty is too high
R02183,,,6.5,0.1,298.15,uncertainty is too high
R02184,871.8,1.1,6.5,0.1,298.15,
R02185,-886.9,1.3,6.5,0.1,298.15,
R02186,872.4,42.9,6.5,0.1,298.15,
R02187,-886.9,1.3,6.5,0.1,298.15,
R02188,853.7,1.4,6.5,0.1,298.15,
R02189,-886.9,1.3,6.5,0.1,298.15,
R02190,,,6.5,0.1,298.15,uncertainty is too high
R02191,,,6.5,0.1,298.15,uncertainty is too high
R02192,,,6.5,0.1,298.15,uncertainty is too high
R02193,-1.9,3.4,6.5,0.1,298.15,
R02194,-8.5,18.3,6.5,0.1,298.15,
R02195,19.5,38.4,6.5,0.1,298.15,
R02196,36.1,6.9,6.5,0.1,298.15,
R02197,-100.2,10.7,6.5,0.1,298.15,
R02199,-4.7,6.9,6.5,0.1,298.15,
R02200,7.9,10.3,6.5,0.1,298.15,
R02201,25.2,2.5,6.5,0.1,298.15,
R02203,26.2,2.4,6.5,0.1,298.15,
R02204,-79.9,15.9,6.5,0.1,298.15,
R02205,33.7,14.8,6.5,0.1,298.15,
R02206,,,6.5,0.1,298.15,uncertainty is too high
R02207,,,6.5,0.1,298.15,uncertainty is too high
R02208,,,6.5,0.1,298.15,uncertainty is too high
R02209,,,6.5,0.1,298.15,uncertainty is too high
R02210,,,6.5,0.1,298.15,uncertainty is too high
R02211,,,6.5,0.1,298.15,uncertainty is too high
R02212,,,6.5,0.1,298.15,uncertainty is too high
R02213,,,6.5,0.1,298.15,uncertainty is too high
R02214,,,6.5,0.1,298.15,uncertainty is too high
R02215,,,6.5,0.1,298.15,uncertainty is too high
R02216,,,6.5,0.1,298.15,uncertainty is too high
R02218,,,6.5,0.1,298.15,uncertainty is too high
R02219,,,6.5,0.1,298.15,uncertainty is too high
R02220,-8.1,30.1,6.5,0.1,298.15,
R02221,-5.6,4.6,6.5,0.1,298.15,
R02222,,,6.5,0.1,298.15,uncertainty is too high
R02223,-77.0,43.6,6.5,0.1,298.15,
R02224,-79.0,43.6,6.5,0.1,298.15,
R02225,3.9,53.9,6.5,0.1,298.15,
R02226,,,6.5,0.1,298.15,uncertainty is too high
R02227,4.0,53.9,6.5,0.1,298.15,
R02228,-28.8,53.9,6.5,0.1,298.15,
R02229,-11.4,2.9,6.5,0.1,298.15,
R02231,-364.7,16.0,6.5,0.1,298.15,
R02232,-10.8,45.0,6.5,0.1,298.15,
R02233,-117.5,32.4,6.5,0.1,298.15,
R02234,,,6.5,0.1,298.15,uncertainty is too high
R02235,23.8,6.2,6.5,0.1,298.15,
R02236,24.8,6.2,6.5,0.1,298.15,
R02237,,,6.5,0.1,298.15,uncertainty is too high
R02238,-15.5,6.7,6.5,0.1,298.15,
R02239,,,6.5,0.1,298.15,uncertainty is too high
R02240,,,6.5,0.1,298.15,uncertainty is too high
R02241,,,6.5,0.1,298.15,uncertainty is too high
R02242,,,6.5,0.1,298.15,uncertainty is too high
R02243,-19.8,7.2,6.5,0.1,298.15,
R02244,3.6,5.5,6.5,0.1,298.15,
R02245,-11.7,6.0,6.5,0.1,298.15,
R02246,89.9,6.1,6.5,0.1,298.15,
R02247,90.9,6.1,6.5,0.1,298.15,
R02248,,,6.5,0.1,298.15,uncertainty is too high
R02249,,,6.5,0.1,298.15,uncertainty is too high
R02250,,,6.5,0.1,298.15,uncertainty is too high
R02251,,,6.5,0.1,298.15,uncertainty is too high
R02252,60.5,8.1,6.5,0.1,298.15,
R02253,-440.6,10.7,6.5,0.1,298.15,
R02254,-440.6,10.7,6.5,0.1,298.15,
R02255,-2.8,9.2,6.5,0.1,298.15,
R02256,5.1,10.6,6.5,0.1,298.15,
R02257,35.4,3.0,6.5,0.1,298.15,
R02258,33.2,4.0,6.5,0.1,298.15,
R02259,36.3,2.9,6.5,0.1,298.15,
R02260,14.5,4.2,6.5,0.1,298.15,
R02261,18.0,4.6,6.5,0.1,298.15,
R02262,19.8,5.8,6.5,0.1,298.15,
R02263,6.4,5.8,6.5,0.1,298.15,
R02264,,,6.5,0.1,298.15,uncertainty is too high
R02265,,,6.5,0.1,298.15,uncertainty is too high
R02266,,,6.5,0.1,298.15,uncertainty is too high
R02267,,,6.5,0.1,298.15,uncertainty is too high
R02268,,,6.5,0.1,298.15,uncertainty is too high
R02269,-5.0,3.4,6.5,0.1,298.15,
R02271,0.3,5.1,6.5,0.1,298.15,
R02272,7.4,5.2,6.5,0.1,298.15,
R02273,-11.1,8.5,6.5,0.1,298.15,
R02274,-0.1,5.3,6.5,0.1,298.15,
R02276,-6.5,6.9,6.5,0.1,298.15,
R02277,,,6.5,0.1,298.15,uncertainty is too high
R02278,-34.1,5.5,6.5,0.1,298.15,
R02279,-56.2,8.2,6.5,0.1,298.15,
R02280,23.8,7.7,6.5,0.1,298.15,
R02281,,,6.5,0.1,298.15,uncertainty is too high
R02282,3.7,5.8,6.5,0.1,298.15,
R02283,-10.5,6.5,6.5,0.1,298.15,
R02284,1.4,5.8,6.5,0.1,298.15,
R02285,,,6.5,0.1,298.15,uncertainty is too high
R02286,,,6.5,0.1,298.15,uncertainty is too high
R02287,0.8,4.1,6.5,0.1,298.15,
R02288,,,6.5,0.1,298.15,uncertainty is too high
R02289,,,6.5,0.1,298.15,uncertainty is too high
R02291,-10.7,3.4,6.5,0.1,298.15,
R02292,-112.4,12.0,6.5,0.1,298.15,
R02293,19.7,9.4,6.5,0.1,298.15,
R02294,-9.9,5.8,6.5,0.1,298.15,
R02295,7.8,17.2,6.5,0.1,298.15,
R02296,15.9,4.6,6.5,0.1,298.15,
R02297,11.7,5.8,6.5,0.1,298.15,
R02298,20.2,20.6,6.5,0.1,298.15,
R02300,,,6.5,0.1,298.15,uncertainty is too high
R02301,,,6.5,0.1,298.15,uncertainty is too high
R02302,,,6.5,0.1,298.15,uncertainty is too high
